[2025-05-23 08:13:02.727][c9f3d212] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:27.268][e42bf7e0] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:27.286][e42bf7e0] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:28.416][2648fab3] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:28.416][2648fab3] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:28.912][2b1ddc9a] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:28.913][2b1ddc9a] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:29.077][c2fae375] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:29.078][c2fae375] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:29.192][4779c2fa] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:29.192][4779c2fa] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:29.194][e02ae12c] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:29.195][e02ae12c] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:29.221][2e028224] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:29.222][2e028224] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:29.573][eee75593] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:29.573][eee75593] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:29.575][f8e0147e] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:29.575][f8e0147e] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:35.342][71d76ebc] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:35.343][71d76ebc] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:35.354][71d76ebc] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:44.550][4d535a5a] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:44.551][4d535a5a] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:44.570][4d535a5a] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:45.876][fe2a6763] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:45.876][fe2a6763] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:46.633][09aaaa08] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:46.634][09aaaa08] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:46.800][7ddb03bc] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:46.801][7ddb03bc] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:46.906][864f4ca1] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:46.906][c2394ff5] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:46.907][c2394ff5] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:46.907][864f4ca1] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:46.936][b6057ee8] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:46.936][b6057ee8] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:47.220][8ca55463] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:47.221][8ca55463] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:42:47.222][5f8f4964] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:42:47.223][5f8f4964] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:07.740][655fa973] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:07.741][655fa973] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:07.761][655fa973] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:08.307][e24cde5a] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:08.307][e24cde5a] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:08.694][2ae9d98a] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:08.694][2ae9d98a] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:08.916][f7c8e13f] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:08.916][f7c8e13f] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:09.167][61b1fff6] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:09.168][61b1fff6] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:09.169][bcea3e7a] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:09.169][bcea3e7a] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:09.207][56053e35] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:09.208][56053e35] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:09.694][bea7acc3] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:09.694][a08ba735] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:09.695][bea7acc3] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:09.695][a08ba735] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:10.867][2c550292] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:10.867][00ae49b9] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:10.868][2c550292] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:10.868][00ae49b9] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:11.016][2c550292] IMAP[WARNING]: MailSo\Imap\Exceptions\NegativeResponseException: SERVERBUG Internal error occurred. Refer to server log for more information. [2025-05-23 11:43:11] (0.001 + 0.000 secs). in /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Imap/ResponseCollection.php:46
Stack trace:
#0 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Imap/ImapClient.php(573): MailSo\Imap\ResponseCollection->validate()
#1 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Imap/Commands/Folders.php(198): MailSo\Imap\ImapClient->yieldUntaggedResponses()
#2 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Mail/MailClient.php(373): MailSo\Imap\ImapClient->FolderStatus()
#3 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/RainLoop/Actions/Folders.php(386): MailSo\Mail\MailClient->FolderInformation()
#4 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/RainLoop/ServiceActions.php(143): RainLoop\Actions->DoFolderInformationMultiply()
#5 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/RainLoop/Service.php(132): RainLoop\ServiceActions->ServiceJson()
#6 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/RainLoop/Service.php(14): RainLoop\Service::RunResult()
#7 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/include.php(137): RainLoop\Service::Handle()
#8 /var/www/nextcloud/apps/snappymail/index.php(11): include('...')
#9 {main}
[2025-05-23 08:43:14.014][8d4142cc] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:14.015][8d4142cc] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:14.033][8d4142cc] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:14.598][d6627bed] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:14.599][d6627bed] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:14.901][1e3143c2] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:14.902][1e3143c2] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:15.063][f194804f] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:15.064][f194804f] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:15.125][af5dd0a2] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:43:15.125][af5dd0a2] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:43:15.132][2a2fd08f] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
